city,name,type,capacity,latitude,longitude,website,addr_street,addr_city,operator,phone,opening_hours,osm_id,source,region,country
Amsterdam,Bimhuis,theatre,,,,https://www.bimhuis.nl/,Piet Heinkade,Amsterdam,,+31 20 788 2150,,2816334295,OpenStreetMap,EMEA,Netherlands
Amsterdam,Mezrab,theatre,,,,https://mezrab.nl,Veemkade,Amsterdam,,,,2816344537,OpenStreetMap,EMEA,Netherlands
Amsterdam,Muziekgebouw,theatre,,,,https://www.muziekgebouw.nl/,Piet Heinkade,Amsterdam,,+31 20 788 2000,,2816348372,OpenStreetMap,EMEA,Netherlands
Amsterdam,Toomler,theatre,,,,https://www.facebook.com/toomler,Breitnerstraat,Amsterdam,,+31 20 670 7400,,2816828447,OpenStreetMap,EMEA,Netherlands
Amsterdam,Vice Versa,theatre,,,,https://vice-comedy.com/,Ceintuurbaan,Amsterdam,,,,2817630451,OpenStreetMap,EMEA,Netherlands
Amsterdam,Badhuistheater,theatre,,,,https://www.badhuistheater.nl/,Boerhaaveplein,Amsterdam,,,,2825255502,OpenStreetMap,EMEA,Netherlands
Amsterdam,Club LV,nightclub,,,,,Middenweg,Amsterdam,,+31 20 663 6662,,2830230537,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Omval,theatre,,,,https://www.theaterdeomval.nl/,Ouddiemerlaan,Diemen,,+31 20 600 1897,,2830290534,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Hoop,theatre,,,,https://www.schuilkerkdehoop.nl,Hartveldseweg,Diemen,,,,2830304616,OpenStreetMap,EMEA,Netherlands
Amsterdam,IJverig,events_venue,,,,http://www.ijverig.nl,IJburglaan,Amsterdam,,+31 20 362 9362,,2842400540,OpenStreetMap,EMEA,Netherlands
Amsterdam,Vrijburcht,theatre,,,,https://theatervrijburcht.nl/,Jan Olphert Vaillantlaan,Amsterdam,,,,2842843081,OpenStreetMap,EMEA,Netherlands
Amsterdam,M&M Plaza,events_venue,,,,https://www.mmplaza.nl/,Floraweg,Amsterdam,,+31 20 632 3849,,2847283087,OpenStreetMap,EMEA,Netherlands
Amsterdam,Stichting Theaterstraat,theatre,,,,https://theaterstraat.com,Parlevinker,Amsterdam,,,,2847773714,OpenStreetMap,EMEA,Netherlands
Amsterdam,Likeminds,theatre,,,,https://likeminds.nl,Gedempt Hamerkanaal,Amsterdam,,,,2848744222,OpenStreetMap,EMEA,Netherlands
Amsterdam,Veerhuis aan het IJ,events_venue,,,,https://www.veerhuisaanhetij.nl/,Aambeeldstraat,Amsterdam,,,,2848744906,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Hooischuur,events_venue,,,,https://dehooischuuramsterdam.nl/,Liergouw,Amsterdam,Melkveebedrijf V.O.F.Vendrig,,,2848931416,OpenStreetMap,EMEA,Netherlands
Amsterdam,Club Jack,nightclub,,,,https://www.jack-amsterdam.nl/,Hogehilweg,Amsterdam,,,,2862917382,OpenStreetMap,EMEA,Netherlands
Amsterdam,Zaantheater,theatre,,,,,Nicolaasstraat,Zaandam,,+31 75 655 5333,,2893594308,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Toverknol,theatre,,,,https://www.detoverknol.nl/,Kerkstraat,Amsterdam,,,,3112527570,OpenStreetMap,EMEA,Netherlands
Amsterdam,Dansmakers,theatre,,,,https://www.dansmakers.nl/,,,,,,3156533148,OpenStreetMap,EMEA,Netherlands
Amsterdam,Einde van de Wereld,theatre,,,,https://www.eindevandewereld.nl,,,,,,3157298094,OpenStreetMap,EMEA,Netherlands
Amsterdam,Radion,nightclub,,,,https://www.radionamsterdam.nl,Louwesweg,Amsterdam,Radion,,24/7,3942354213,OpenStreetMap,EMEA,Netherlands
Amsterdam,Studio H67,theatre,,,,https://www.studioh67.nl,Haparandaweg,Amsterdam,,,,4417831145,OpenStreetMap,EMEA,Netherlands
Amsterdam,Shelter,nightclub,,,,https://www.shelteramsterdam.nl/,Overhoeksplein,Amsterdam,,,"Th-Su 00:00-06:00,23:00-24:00",4431014716,OpenStreetMap,EMEA,Netherlands
Amsterdam,VU Griffioen,theatre,,,,https://griffioen.vu.nl,De Boelelaan,Amsterdam,,,,4457838804,OpenStreetMap,EMEA,Netherlands
Amsterdam,Club NYX,nightclub,,,,https://clubnyx.nl/,Reguliersdwarsstraat,Amsterdam,,,Th 23:00-04:00; Fr-Sa 23:00-05:00; Mo-Tu off; Su 11:00-17:00,4500739326,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Toneelmakerij,theatre,,,,https://toneelmakerij.nl/,Lauriergracht,Amsterdam,,+31 20 522 6070,,4518913689,OpenStreetMap,EMEA,Netherlands
Amsterdam,Odessa,nightclub,,,,https://www.odessa.amsterdam/,Veemkade,Amsterdam,,,,4594648817,OpenStreetMap,EMEA,Netherlands
Amsterdam,de Roze Tanker,theatre,,,,https://www.hetisnu.nl/,Nieuwe Leeuwarderweg,Amsterdam,,,,4623898321,OpenStreetMap,EMEA,Netherlands
Amsterdam,Zonnehuis,theatre,,,,https://stadsherstel.nl/eventlocatie/zonnehuis/,Zonneplein,Amsterdam,,,,4638898363,OpenStreetMap,EMEA,Netherlands
Amsterdam,Buiksloterkerk,theatre,,,,https://www.buiksloterkerk.nl,,,,,,4686769543,OpenStreetMap,EMEA,Netherlands
Amsterdam,Zaal 100,theatre,,,,https://zaal100.nl,De Wittenstraat,Amsterdam,,,,4716327833,OpenStreetMap,EMEA,Netherlands
Amsterdam,Sissi's Amsterdam,nightclub,,,,https://www.sissisamsterdam.nl,Anthony Fokkerweg,Amsterdam,,+31 6 44103740,Fr-Sa 16:00-04:00,4973311058,OpenStreetMap,EMEA,Netherlands
Amsterdam,Theater 97,nightclub,,,,,,,,,,5532013907,OpenStreetMap,EMEA,Netherlands
Amsterdam,Circa,events_venue,,,,https://circa.nl,Seineweg,Amsterdam,,+31 20 303 0665,,5619600462,OpenStreetMap,EMEA,Netherlands
Amsterdam,ClubNL,nightclub,,,,,,,,,,5752436078,OpenStreetMap,EMEA,Netherlands
Amsterdam,tuftuf,nightclub,,,,https://tuftuf.nl/,Handboogstraat,,,,,5752454220,OpenStreetMap,EMEA,Netherlands
Amsterdam,HoogtIJ,events_venue,,,,https://hoogtij.amsterdam,,,,,,5777803440,OpenStreetMap,EMEA,Netherlands
Amsterdam,Marci Panis,theatre,,,,https://marcipanis.nl/wordpress,Marcusstraat,Amsterdam,,,,5823830891,OpenStreetMap,EMEA,Netherlands
Amsterdam,Garage Noord,nightclub,,,,https://garagenoord.com/,,,,,,5891849386,OpenStreetMap,EMEA,Netherlands
Amsterdam,Splendor,theatre,,,,https://splendoramsterdam.com/,,,,,,6208482909,OpenStreetMap,EMEA,Netherlands
Amsterdam,Torpedo Theater,theatre,,,,https://www.torpedotheater.nl,Sint Pieterspoortsteeg,Amsterdam,,,,6557446871,OpenStreetMap,EMEA,Netherlands
Amsterdam,Pakhuis de Zwijger,theatre,,,,https://dezwijger.nl,,,,+31 20 624 6380,,6933045932,OpenStreetMap,EMEA,Netherlands
Amsterdam,Amsterdams Marionetten Theater,theatre,,,,https://www.marionettentheater.nl/,Nieuwe Jonkerstraat,Amsterdam,,+31 20 620 8027,,7325939498,OpenStreetMap,EMEA,Netherlands
Amsterdam,Za,nightclub,,,,https://za-amsterdam.com/,,,,+31 20 747 0034,Tu-Th 17:00-23:00; Fr-Sa 17:00-24:00,7947381418,OpenStreetMap,EMEA,Netherlands
Amsterdam,Poldertheater,theatre,,,,https://www.poldertheater.nl,Asterweg,Amsterdam,,,,8337433272,OpenStreetMap,EMEA,Netherlands
Amsterdam,CC Amstel,theatre,,,,https://ccamstel.nl/,Cullinanplein,Amsterdam,CC Amstel,,,8338713828,OpenStreetMap,EMEA,Netherlands
Amsterdam,Stichting Urwald,theatre,,,,https://www.collectiefwalden.nl/stichting-urwald/,Tolhuisweg,Amsterdam,,,,8373552166,OpenStreetMap,EMEA,Netherlands
Amsterdam,MuziekHaven,theatre,,,,https://www.muziekhaven.com/,,,,,,8454527442,OpenStreetMap,EMEA,Netherlands
Amsterdam,ADM Noord,events_venue,,,,http://www.admnoord.org/,,,,,,9592857140,OpenStreetMap,EMEA,Netherlands
Amsterdam,Het Boothuis,events_venue,,,,,,,NOWHERE,,,10180356419,OpenStreetMap,EMEA,Netherlands
Amsterdam,Picknickplek Eetbaar Eiland,events_venue,,,,,,,NOWHERE,,,10181338017,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Tuinkas,events_venue,,,,,,,NOWHERE,,,10181338018,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Loods,events_venue,,,,,,,NOWHERE,,,10181338019,OpenStreetMap,EMEA,Netherlands
Amsterdam,Uitkijktafel a/d Waterkant,events_venue,,,,,,,NOWHERE,,,10181338020,OpenStreetMap,EMEA,Netherlands
Amsterdam,Club Up,nightclub,,,,https://www.clubup.nl,Korte Leidsedwarsstraat,Amsterdam,,,Th 23:00-04:00; Fr-Sa 23:00-05:00,10884102737,OpenStreetMap,EMEA,Netherlands
Amsterdam,John Doe,nightclub,,,,https://www.clubjohndoe.nl,Rembrandtplein,Amsterdam,,,We-Th 23:00-04:00; Fr-Sa 23:00-07:00; Su 23:00-04:00,10937849384,OpenStreetMap,EMEA,Netherlands
Amsterdam,Thuishaven,events_venue,,,,,,,,,,10991194986,OpenStreetMap,EMEA,Netherlands
Amsterdam,DeLaMar (West),theatre,,,,https://delamar.nl/over-ons/over-delamar-west,Laan van Spartaan,Amsterdam,DeLaMar,,,11203006593,OpenStreetMap,EMEA,Netherlands
Amsterdam,Chin Chin Club,nightclub,,,,,,,,,,11367990069,OpenStreetMap,EMEA,Netherlands
Amsterdam,Podium De Flux,theatre,,,,https://www.podiumdeflux.nl/,Hemkade,,,,,11522289033,OpenStreetMap,EMEA,Netherlands
Amsterdam,Levenslang,music_venue,,,,https://www.levenslang.amsterdam,H.J.E. Wenckebachweg,Amsterdam,,,,11603081496,OpenStreetMap,EMEA,Netherlands
Amsterdam,Mascini,theatre,,,,https://www.theatermascini.nl/,Zeedijk,Amsterdam,,+31 20 625 5685,,11649238129,OpenStreetMap,EMEA,Netherlands
Amsterdam,Diamant,events_venue,,,,https://nieuw.zaalverhuurdediamant.nl,Langsom,Amsterdam,,,,11685781351,OpenStreetMap,EMEA,Netherlands
Amsterdam,Volta,events_venue,,,,https://volta-amsterdam.nl/,Houtmankade,,,,,11733781161,OpenStreetMap,EMEA,Netherlands
Amsterdam,Undercurrent,events_venue,,,,,tt. Vasumweg,Amsterdam,,,,11773826609,OpenStreetMap,EMEA,Netherlands
Amsterdam,Moustaqbel,events_venue,,,,,,,,,,11941597218,OpenStreetMap,EMEA,Netherlands
Amsterdam,Parallel,nightclub,,,,https://parallel.am,Buiksloterweg,Amsterdam,,,,12097962050,OpenStreetMap,EMEA,Netherlands
Amsterdam,Mini Captain,events_venue,,,,,,,,,,12222550753,OpenStreetMap,EMEA,Netherlands
Amsterdam,The Other Side,nightclub,,,,,,,,,,12269195215,OpenStreetMap,EMEA,Netherlands
Amsterdam,Doka,nightclub,,,,https://www.volkshotel.nl/doka,Wibautstraat,Amsterdam,Volkshotel,,"""Opening hours vary per event. Check the calendar at volkshotel.nl/doka""",12579594500,OpenStreetMap,EMEA,Netherlands
Amsterdam,The All Out,nightclub,,,,https://www.theallout.com/,Europaboulevard,Amsterdam,,,Tu-Th 16:00-22:00; Fr 15:00-24:00; Sa 14:00-24:00,12642880866,OpenStreetMap,EMEA,Netherlands
Amsterdam,NedPho Koepel,events_venue,,,,,,,,,,12713269001,OpenStreetMap,EMEA,Netherlands
Amsterdam,Poppentheater Koos Kneus,theatre,,,,,,,,,,12729272954,OpenStreetMap,EMEA,Netherlands
Amsterdam,Black Cat Theater,theatre,,,,,,,,,,12952173606,OpenStreetMap,EMEA,Netherlands
Amsterdam,Het Parool Theater,theatre,,,,,,,,,,13057635554,OpenStreetMap,EMEA,Netherlands
Amsterdam,Club RAUM,nightclub,,,,https://clubraum.nl/,Humberweg,Amsterdam,,,Fr-Sa 23:00-07:00,13110299459,OpenStreetMap,EMEA,Netherlands
Amsterdam,Uilenkatten,events_venue,,,,https://www.uilenkatten.nl,Laan van Kronenburg,Amstelveen,,+31 6 4630 8650,,13130903659,OpenStreetMap,EMEA,Netherlands
Amsterdam,Ziggo Dome,music_venue,17000.0,,,https://www.ziggodome.nl/,De passage,Amsterdam,,+31 20 312 5656,,13265105658,OpenStreetMap,EMEA,Netherlands
Amsterdam,Paradiso,events_venue,,,,https://paradiso.nl,Weteringschans,,,+31 20 626 4521,,13273974101,OpenStreetMap,EMEA,Netherlands
Amsterdam,De Kompaszaal,events_venue,,,,https://www.kompaszaal.nl/,KNSM-laan,Amsterdam,,,,13299153373,OpenStreetMap,EMEA,Netherlands
Amsterdam,Fransje,events_venue,,,,https://www.volkshotel.nl/meetings-events/,,,Volkshotel,,,13378154603,OpenStreetMap,EMEA,Netherlands
Amsterdam,Truus,events_venue,,,,https://www.volkshotel.nl/meetings-events/,,,Volkshotel,,,13378154604,OpenStreetMap,EMEA,Netherlands
Amsterdam,Riet,events_venue,,,,https://www.volkshotel.nl/meetings-events/,,,Volkshotel,,,13378154605,OpenStreetMap,EMEA,Netherlands
Amsterdam,Klein Canvas,events_venue,,,,https://www.volkshotel.nl/meetings-events/,,,Volkshotel,,,13378154606,OpenStreetMap,EMEA,Netherlands
São Paulo,Cabral,nightclub,,-23.5460761,-46.580143,,,,,,,185641290,OpenStreetMap,LATAM,Brazil
São Paulo,Campo do Misto,parking,,-23.5712573,-46.5739068,,,,,,,335650625,OpenStreetMap,LATAM,Brazil
São Paulo,Ginasio SESI Leopoldina,stadium,,-23.5275623,-46.7299121,,,,,,,507071833,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Oficina,theatre,,-23.5551932,-46.6412477,https://www.teatroficina.com.br/,Rua Jaceguai,São Paulo,,+55 11 3104-0678,,598678147,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Imprensa,theatre,,-23.5554071,-46.6397962,,,,,,,598678152,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Municipal de Santos,theatre,,-23.944286,-46.3327069,,,,Prefeitura de Santos,,,615809361,OpenStreetMap,LATAM,Brazil
São Paulo,Zoopaloo Buffet,theatre,,-23.5441168,-46.5590379,,Rua Cantagalo,São Paulo,,,,745741479,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Vivo,theatre,,-23.6198649,-46.6989113,https://www.vivo.com.br/a-vivo/a-empresa/patrocinios/cultura/teatro-vivo,Avenida Doutor Chucri Zaidan,São Paulo,Vivo,,,1111596873,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.5445483,-46.5834131,,,,,,,1258422223,OpenStreetMap,LATAM,Brazil
São Paulo,Café de la Musique,nightclub,,-23.5902186,-46.6826478,,Avenida Juscelino Kubitschek,São Paulo,,,,1389167110,OpenStreetMap,LATAM,Brazil
São Paulo,Centro de Eventos Vila Mariana,theatre,,-23.5914811,-46.6343725,,,,,,,1685187744,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Bradesco,theatre,,-23.5261736,-46.6804331,,,,,,,1784841566,OpenStreetMap,LATAM,Brazil
São Paulo,Portal Music Hall,theatre,,-23.6141566,-46.5725444,,,,,,,1785383080,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.8902367,-46.4203781,,,,,,,1789144863,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Raul Cortez,theatre,,-23.5580213,-46.6522785,,Rua Doutor Plínio Barreto,,,,,1939916141,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Serafim Gonzalez,theatre,,-23.9990203,-46.4118745,,,,,,,2016009354,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Grande Otelo,theatre,,-23.5313238,-46.6438857,,,,,,,2021790252,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro do SESC,theatre,,-23.9760869,-46.3118581,,,,,,,2062384423,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.542648,-46.5694127,,,,,,,2344650705,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.5472216,-46.5725348,,,,,,,2344665541,OpenStreetMap,LATAM,Brazil
São Paulo,Night House,nightclub,,-23.5522175,-46.6528365,,Rua Augusta,São Paulo,,,,2390828970,OpenStreetMap,LATAM,Brazil
São Paulo,Beco 203,nightclub,,-23.5518631,-46.6517568,,Rua Augusta,São Paulo,,,,2390828971,OpenStreetMap,LATAM,Brazil
São Paulo,Blitz Haus,nightclub,,-23.551984,-46.6521307,,Rua Augusta,São Paulo,,,,2390828972,OpenStreetMap,LATAM,Brazil
São Paulo,Caribe,nightclub,,-23.5522307,-46.6524089,,Rua Dona Antônia de Queirós,São Paulo,,,,2390828973,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Brasileiro de Comédia,theatre,,-23.5538712,-46.6430822,,Rua Major Diogo,São Paulo,,,,2404415223,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Ruth Escobar,theatre,,-23.5597653,-46.6468251,https://teatroruthescobar.com.br/,Rua dos Ingleses,,,,,2405707924,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Nissi,theatre,,-23.5575397,-46.6411241,,Avenida Brigadeiro Luís Antônio,São Paulo,,,,2405709329,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro de Arena,theatre,,-23.5468151,-46.6462386,,Rua Doutor Teodoro Baima,São Paulo,,,,2406537863,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.463621,-46.7545732,,,,,,,2428098534,OpenStreetMap,LATAM,Brazil
São Paulo,SESC Pompeia,theatre,,-23.5260442,-46.6835555,,,,,,,2428249757,OpenStreetMap,LATAM,Brazil
São Paulo,Espaço Estupendo,events_venue,,-23.7024417,-46.5802644,,Avenida Moinho Fabrini,São Bernardo do Campo,,+55 11 4341 6126,,2602383733,OpenStreetMap,LATAM,Brazil
São Paulo,Lab Club,nightclub,,-23.5516283,-46.6510366,,Rua Augusta,São Paulo,,,,2744227661,OpenStreetMap,LATAM,Brazil
São Paulo,Mono Club,nightclub,,-23.5513289,-46.6506626,,Rua Augusta,São Paulo,,,,2744231997,OpenStreetMap,LATAM,Brazil
São Paulo,Bebo Sim,nightclub,,-23.5370547,-46.6852693,,Avenida Professor Alfonso Bovero,São Paulo,,,Tu-Sa 20:00-03:00,2777225306,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Dias Gomes,theatre,500.0,-23.580214,-46.6402207,https://www.martehall.com.br/,Rua Domingos de Morais,São Paulo,,(11) 3542-4680,Tu-Su 15:00-23:30,2795194426,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Experimental Anhembi Morumbi,theatre,,-23.5503846,-46.6110563,https://www.teatroanhembimorumbi.com.br/,Rua Doutor Almeida Lima,São Paulo,Universidade Anhembi Morumbi,+55 11 2872-1457,,2803936127,OpenStreetMap,LATAM,Brazil
São Paulo,Audio Club SP,nightclub,,-23.5283533,-46.6696274,,,,,,,2981644654,OpenStreetMap,LATAM,Brazil
São Paulo,Love Apple American Bar e Night Club,nightclub,,-23.6779159,-46.6276243,,Avenida Conceição,Diadema,,+55 11 4055 3014,,3028978105,OpenStreetMap,LATAM,Brazil
São Paulo,Moby Dick,nightclub,,-23.971379,-46.3268484,,,,,,,3101374880,OpenStreetMap,LATAM,Brazil
São Paulo,Escola de Samba Colorado do Bras,theatre,,-23.5284479,-46.6210978,,Rua Itaqui,São Paulo,,,,3517796483,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Augusta,theatre,,-23.553226,-46.6547342,,Rua Augusta,São Paulo,,,,3527358838,OpenStreetMap,LATAM,Brazil
São Paulo,Venus Night Club,nightclub,,-23.7202992,-46.550142,,Rua Caetano Zanella,São Bernardo do Campo,,,Mo-Su 10:00-04:00,3708245214,OpenStreetMap,LATAM,Brazil
São Paulo,Central 1926,events_venue,,-23.5500383,-46.6385923,,Praça da Bandeira,São Paulo,,,,3756383269,OpenStreetMap,LATAM,Brazil
São Paulo,Splash Bar,nightclub,,-23.5225945,-46.5190596,,,,,,,3875026783,OpenStreetMap,LATAM,Brazil
São Paulo,Urban Stage,nightclub,,-23.5160126,-46.6268217,,,,,,,4206870956,OpenStreetMap,LATAM,Brazil
São Paulo,Capslock,nightclub,,-23.5288882,-46.6146366,,Rua Rio Bonito,São Paulo,,,,4332267792,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Adamastor,theatre,,-23.4695122,-46.5193179,,Avenida Monteiro Lobato,Guarulhos,,,,4341926692,OpenStreetMap,LATAM,Brazil
São Paulo,Centro da Terra,theatre,,-23.5403769,-46.6798987,https://www.centrodaterra.com.br/,Rua Piracuama,São Paulo,,+55 11 3675-1595,,4342903801,OpenStreetMap,LATAM,Brazil
São Paulo,Cigana Drinks,nightclub,,-23.6912895,-46.5803154,,Avenida Piraporinha,Diadema,,,,4346490881,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Vento Forte,theatre,,-23.587597,-46.6868919,,Rua Brigadeiro Haroldo Veloso,,,,,4399758753,OpenStreetMap,LATAM,Brazil
São Paulo,Buffet e Espaço Party,events_venue,,-23.5319577,-46.793154,http://espacoparty.com.br,Avenida Diogo Antônio Feijó,,,+551136817711,,4411510995,OpenStreetMap,LATAM,Brazil
São Paulo,Centro da Terra,theatre,,-23.5404307,-46.6797508,https://www.centrodaterra.com.br/,Rua Piracuama,,,+55 11 3675-1595,Mo-Fr 09:00-18:00; Su 09:00-13:00,4416929992,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.5434562,-46.3700613,,,,,,,4423657080,OpenStreetMap,LATAM,Brazil
São Paulo,Trackers,nightclub,,-23.5431404,-46.6392803,,,,,,,4431267297,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Municipal Cacilda Becker,theatre,,-23.6956162,-46.5521272,,Praça Samuel Sabatini,,Secretaria Municipal de Cultura,+55 11 2630 4681,,4446863534,OpenStreetMap,LATAM,Brazil
São Paulo,Mega Festa Park,events_venue,,-23.657789,-46.6966735,http://megafestapark.com.br,Avenida Washington Luís,São Paulo,,+55 11 2539-2790;+55 11 2539-2598,,4477962345,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Procópio Ferreira,theatre,,-23.5653516,-46.6676131,http://www.teatroprocopioferreira.com.br/,Rua Augusta,São Paulo,,,,4554341001,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Paulo Autran,theatre,,-23.5680989,-46.6979117,,,,,,,4684119664,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.5418414,-46.6430473,,Rua Aurora,São Paulo,,,,4697625569,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro CETIP,theatre,,-23.561169,-46.6942349,,,,,,,4896101919,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Renato Russo,theatre,450.0,-23.7107773,-46.7045219,https://spcultura.prefeitura.sp.gov.br/espaco/1927/,Rua Cristina de Vasconcelos Caccato,São Paulo,,+55 11 5668 1952,,4915696467,OpenStreetMap,LATAM,Brazil
São Paulo,Vermont,nightclub,,-23.5423638,-46.6429432,,,,,,,4936395921,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Clementica de Jesus,theatre,,-23.4799776,-46.7622991,,Rua Coronel José Venancio Dias,São Paulo,,,,4960582114,OpenStreetMap,LATAM,Brazil
São Paulo,Comedians,theatre,,-23.5543064,-46.6560425,http://www.comedians.com.br/,Rua Augusta,São Paulo,,,,4995181821,OpenStreetMap,LATAM,Brazil
São Paulo,Vila Country,nightclub,,-23.5278218,-46.6704959,,,,,,,5075597941,OpenStreetMap,LATAM,Brazil
São Paulo,Casa de Francisca,nightclub,,-23.5488286,-46.6347913,http://www.casadefrancisca.art.br/,Rua Quintino Bocaiuva,São Paulo,,+55 11 3052-0547,"We-Th 12:00-15:00, 19:30-01:30; Fr 12:00-15:00, 20:00-02:00; Sa 12:30-15:30, 20:00-02:00; Tu 12:00-15:00",5082206769,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Luiz Gonzaga,theatre,,-23.4953199,-46.4123928,,,,,,,5133694189,OpenStreetMap,LATAM,Brazil
São Paulo,Xerazade,nightclub,,-23.493642,-46.4504834,,Avenida São Miguel Paulista,,,+55 11 99303-0001,24/7,5181265021,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Central da Medicina,theatre,,-23.5552395,-46.6697414,,,,,,,5208917023,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,theatre,,-23.6742884,-46.7715494,,Rua Daniel Gran,São Paulo,,,,5247156242,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Commune,theatre,,-23.5491521,-46.6529233,http://www.commune.com.br,Rua da Consolação,São Paulo,Commune Coletivo Teatral,+55 11 3476-0792,,5261873326,OpenStreetMap,LATAM,Brazil
São Paulo,Casa Well,nightclub,,-23.6285775,-46.5228392,,Rua Comodoro,Santo André,,,,5299660193,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Elis Regina,theatre,324.0,-23.7214094,-46.5663333,,Avenida João Firmino,São Bernardo do Campo,Secretaria Municipal de Cultura,+55 11 4109 6262,,5304866023,OpenStreetMap,LATAM,Brazil
São Paulo,Místicas,nightclub,,-23.6682196,-46.7320439,,,,,,,5512350626,OpenStreetMap,LATAM,Brazil
São Paulo,Espaço Firenze,events_venue,,-23.6408041,-46.5078876,,,,,,,5614323601,OpenStreetMap,LATAM,Brazil
São Paulo,Firenzinho,events_venue,,-23.6408423,-46.5079969,,,,,,,5614323602,OpenStreetMap,LATAM,Brazil
São Paulo,Espaço Art Festa,events_venue,,-23.633381,-46.5118754,,,,,,,5615799467,OpenStreetMap,LATAM,Brazil
São Paulo,Célia Salão de Festas & Buffet,events_venue,,-23.631903,-46.5254849,,,,,,,5615835137,OpenStreetMap,LATAM,Brazil
São Paulo,Espaço Esplannada,events_venue,,-23.6568325,-46.5372705,,,,,,,5616268449,OpenStreetMap,LATAM,Brazil
São Paulo,Espaço Fagundes Buffet,events_venue,,-23.6385436,-46.5040608,,,,,,,5616356839,OpenStreetMap,LATAM,Brazil
São Paulo,Kid Marujo,events_venue,,-23.6547685,-46.5339178,,,,,,,5618402217,OpenStreetMap,LATAM,Brazil
São Paulo,FantastiKids Unidade III,events_venue,,-23.6668335,-46.5607265,,,,,,,5623353276,OpenStreetMap,LATAM,Brazil
São Paulo,WM Fest House,events_venue,,-23.6636533,-46.5632249,,,,,,,5623353287,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Porto Seguro,theatre,,-23.5301977,-46.645411,https://www.teatroportoseguro.com.br/,,,,+55 11 3226-7300,,5733257916,OpenStreetMap,LATAM,Brazil
São Paulo,Teatro Raposo Shopping,theatre,,-23.5884547,-46.7510485,,,,,,,5747516555,OpenStreetMap,LATAM,Brazil
São Paulo,Yatch Club,nightclub,,-23.5594023,-46.6462249,,Rua Treze de Maio,São Paulo,,,We-Sa 23:30-06:00,5808186573,OpenStreetMap,LATAM,Brazil
São Paulo,Unknown,stadium,,-23.6711484,-46.7309368,,,,,,,5862924527,OpenStreetMap,LATAM,Brazil
